0 101 7
1 28 23
2 23 21
3 20 32
4 26 23
5 -14 -15
6 7 0
7 5 -5
8 14 25
9 12 21
10 15 20
11 13 24
12 -2 -3
13 -6 -3
14 -9 -11
15 -1 -2
16 -5 0
17 -21 -19
18 -2 -6
19 2 8
20 6 9
21 7 7
22 11 21
23 3 1
24 -7 -6
25 1 0
26 -2 2
27 -2 2
28 -2 0
29 -1 -1
30 -3 -3
31 -4 0
32 -3 -5
33 -8 -4
34 3 12
35 5 8
36 3 4
37 -2 -2
38 -8 -13
39 -6 -1
40 0 4
41 -1 -1
42 0 2
43 -1 -1
44 1 0
45 2 3
46 0 5
47 -2 -4
48 -2 0
49 -1 -2
50 -1 -3
51 -1 0
52 -2 0
53 -1 -2
54 2 -4
55 1 -1
56 -2 2
57 -2 -2
58 0 2
59 -1 1
60 1 -1
61 0 -3
62 0 -1
63 2 -1
