0 -437 -559
1 30 51
2 -35 -42
3 34 38
4 -26 -24
5 20 5
6 -13 -13
7 3 4
8 24 13
9 -7 -9
10 2 -4
11 -2 -5
12 -4 -2
13 11 14
14 0 -6
15 -4 -7
16 11 16
17 -4 -9
18 -4 -2
19 -5 -14
20 4 12
21 -5 -6
22 7 11
23 -2 -2
24 0 0
25 -13 -7
26 3 5
27 1 3
28 1 -1
29 1 0
30 -1 2
31 -3 -4
32 3 12
33 2 1
34 -8 -9
35 1 6
36 3 5
37 1 -2
38 -3 -9
39 3 7
40 1 -2
41 -1 1
42 -1 1
43 -2 -2
44 1 -1
45 2 1
46 -4 -8
47 2 6
48 1 0
49 -2 0
50 3 3
51 -2 -3
52 2 1
53 0 -2
54 1 2
55 -2 -1
56 0 4
57 0 1
58 1 -1
59 1 2
60 0 0
61 0 1
62 0 -2
63 -1 -2
