0 -366 -476
1 -7 -39
2 0 10
3 15 22
4 9 16
5 4 -23
6 6 -2
7 -13 -13
8 -4 6
9 -6 -2
10 5 1
11 -2 -4
12 4 -4
13 6 21
14 13 8
15 2 2
16 6 15
17 -5 -10
18 2 9
19 1 -2
20 -4 0
21 2 6
22 -4 -4
23 -2 0
24 -1 -1
25 0 -1
26 4 13
27 1 3
28 0 0
29 2 1
30 -1 -3
31 0 0
32 0 10
33 -1 -3
34 -1 2
35 -1 -1
36 0 3
37 -3 3
38 0 -7
39 0 0
40 1 0
41 1 -2
42 0 2
43 0 1
44 -2 -3
45 1 -3
46 1 0
47 0 0
48 -1 -2
49 1 -2
50 0 3
51 -1 -2
52 1 -1
53 1 1
54 0 1
55 -1 -2
56 1 0
57 1 -3
58 -1 3
59 -1 1
60 0 0
61 1 -1
62 0 0
63 0 0
