0 -215 -239
1 -17 -11
2 -12 -8
3 3 8
4 0 -10
5 10 17
6 -10 -8
7 0 2
8 0 -1
9 -4 -3
10 -2 -1
11 4 3
12 2 -6
13 3 0
14 -5 -3
15 3 3
16 -3 0
17 4 6
18 -1 1
19 4 4
20 1 1
21 1 -2
22 2 2
23 -8 -4
24 1 4
25 -7 -5
26 1 8
27 -2 -4
28 1 1
29 1 -3
30 4 1
31 -3 -3
32 2 4
33 0 2
34 0 0
35 1 1
36 -3 0
37 -1 -2
38 -1 -1
39 -1 -3
40 4 3
41 -4 2
42 1 0
43 0 -1
44 1 -1
45 2 2
46 1 2
47 1 1
48 0 0
49 -2 -2
50 1 -1
51 0 -1
52 1 1
53 -1 0
54 0 0
55 -1 -1
56 1 -1
57 -1 2
58 1 -1
59 -2 -1
60 -2 0
61 0 0
62 0 1
63 1 -1
