0 -506 -643
1 -25 7
2 -4 35
3 -3 -7
4 11 8
5 -27 -27
6 -11 -6
7 7 3
8 -4 -16
9 0 -9
10 1 -9
11 -1 -4
12 17 12
13 -4 4
14 -5 4
15 0 0
16 -7 -7
17 4 5
18 4 -5
19 0 -7
20 -1 6
21 0 -2
22 -1 2
23 2 -3
24 3 0
25 3 3
26 -4 -5
27 0 1
28 0 0
29 -3 -1
30 6 -3
31 1 3
32 1 0
33 0 -4
34 0 -4
35 0 1
36 -1 -1
37 -2 1
38 3 1
39 0 1
40 2 3
41 1 -1
42 0 0
43 0 2
44 2 0
45 0 2
46 1 2
47 2 -1
48 -1 1
49 0 -2
50 -1 0
51 0 -1
52 -1 1
53 -1 -1
54 0 1
55 1 0
56 0 1
57 1 -1
58 0 1
59 0 0
60 -1 -1
61 0 -1
62 0 0
63 0 0
