0 -425 -507
1 4 20
2 -33 -8
3 -11 -12
4 19 23
5 -11 -22
6 -3 -8
7 5 14
8 -21 -22
9 -11 -6
10 -8 0
11 -9 -4
12 4 6
13 -11 -12
14 -10 -8
15 2 2
16 -2 -6
17 15 13
18 2 2
19 -3 0
20 -1 -3
21 6 -1
22 -4 -3
23 -3 -3
24 10 2
25 5 8
26 -2 -5
27 4 2
28 1 -1
29 4 -3
30 0 -4
31 7 7
32 -3 -9
33 -2 2
34 7 1
35 2 -1
36 -1 -6
37 -1 1
38 -4 -7
39 0 3
40 0 0
41 -4 2
42 -1 1
43 2 -3
44 -5 0
45 2 1
46 -2 1
47 -2 2
48 -5 -2
49 0 1
50 -2 -1
51 2 5
52 -1 0
53 1 2
54 0 1
55 2 -2
56 -2 -1
57 -1 2
58 -2 1
59 2 0
60 0 3
61 1 0
62 -1 -1
63 0 0
