0 -591 -720
1 -29 -32
2 16 21
3 14 23
4 17 22
5 -4 7
6 -11 -7
7 -10 -11
8 -2 -2
9 -5 11
10 6 1
11 -7 -16
12 -1 -12
13 2 3
14 15 8
15 1 -3
16 -13 -2
17 7 6
18 -6 -1
19 -2 -5
20 -1 -7
21 3 -2
22 2 1
23 0 2
24 7 6
25 -2 -1
26 -1 0
27 0 -1
28 -1 2
29 6 -2
30 -1 -1
31 1 8
32 4 0
33 -3 -7
34 -3 3
35 4 3
36 1 1
37 0 2
38 3 4
39 -6 -10
40 -6 2
41 0 2
42 0 -2
43 0 0
44 -1 -1
45 -1 0
46 2 4
47 -2 -2
48 3 1
49 0 -1
50 -4 4
51 4 1
52 0 1
53 1 -2
54 0 1
55 0 -1
56 0 -1
57 2 3
58 0 2
59 -2 0
60 0 -1
61 0 1
62 0 2
63 0 -2
