0 -484 -598
1 29 27
2 -1 25
3 18 14
4 -5 -1
5 0 -6
6 2 2
7 3 5
8 5 4
9 7 6
10 3 1
11 1 -1
12 -4 -1
13 -2 -5
14 4 6
15 -1 -3
16 -5 -6
17 6 10
18 1 -2
19 -1 1
20 2 2
21 0 1
22 -2 1
23 1 0
24 -5 -7
25 -2 5
26 1 -1
27 1 1
28 2 -1
29 -2 0
30 1 2
31 -2 -3
32 0 1
33 -1 -5
34 -2 -4
35 0 0
36 -1 1
37 0 -3
38 0 1
39 -2 1
40 0 1
41 1 2
42 1 0
43 1 -1
44 -1 0
45 1 1
46 -2 -1
47 0 -2
48 0 0
49 -1 -1
50 -2 0
51 -1 -2
52 -1 0
53 0 -1
54 1 -1
55 1 0
56 2 -1
57 -2 0
58 -1 -1
59 -1 0
60 -1 1
61 0 -1
62 0 1
63 0 -1
