0 -343 -224
1 20 16
2 19 15
3 4 1
4 19 14
5 -10 -4
6 -5 -5
7 -16 -9
8 4 10
9 -15 -11
10 5 4
11 -5 -1
12 15 8
13 -1 -2
14 17 15
15 0 2
16 9 9
17 7 1
18 11 9
19 4 2
20 -5 2
21 2 -5
22 -1 -3
23 -7 1
24 -12 -7
25 -5 -3
26 -5 0
27 4 1
28 -1 0
29 0 0
30 -1 0
31 -10 -6
32 -7 -6
33 -4 -5
34 3 -3
35 1 5
36 2 0
37 -6 -3
38 3 0
39 -2 -2
40 2 0
41 -2 1
42 -2 0
43 1 0
44 1 0
45 2 -1
46 -5 -1
47 2 -2
48 -2 -3
49 -2 -2
50 0 1
51 -2 -2
52 1 -1
53 1 0
54 0 0
55 -2 0
56 1 1
57 3 1
58 1 1
59 -1 1
60 0 0
61 0 -1
62 0 -1
63 1 0
