0 -396 -510
1 -10 22
2 -28 -9
3 -9 -11
4 27 26
5 -5 -9
6 -7 2
7 9 10
8 -20 -17
9 -17 -5
10 -5 -2
11 -5 -4
12 -4 -2
13 -7 -7
14 -14 -10
15 1 1
16 -7 -7
17 11 10
18 -3 3
19 -1 3
20 2 -7
21 -3 0
22 2 0
23 -5 -2
24 3 1
25 10 10
26 0 -5
27 0 0
28 1 -1
29 1 0
30 0 -2
31 8 8
32 -1 -8
33 0 2
34 5 5
35 1 -4
36 2 -1
37 1 -3
38 -1 -3
39 3 2
40 0 -3
41 0 -2
42 -2 -2
43 1 -1
44 1 0
45 -1 4
46 -2 1
47 1 -3
48 1 5
49 -1 4
50 -3 -4
51 -1 6
52 -1 -1
53 0 1
54 1 1
55 -1 1
56 1 -3
57 0 2
58 -1 3
59 -1 0
60 1 2
61 0 1
62 -2 -1
63 0 1
