0 -496 -630
1 33 59
2 -25 -4
3 -2 7
4 29 17
5 -8 -1
6 -13 -14
7 7 20
8 -6 -8
9 -6 1
10 -10 -5
11 -6 -9
12 -26 -34
13 -22 -32
14 0 -6
15 -1 -1
16 -11 -12
17 4 10
18 2 6
19 -6 -15
20 -4 2
21 -6 -3
22 -2 -4
23 5 7
24 9 13
25 9 20
26 -1 -7
27 2 5
28 -3 -1
29 2 -1
30 1 -1
31 6 1
32 5 4
33 0 4
34 0 3
35 1 2
36 0 4
37 1 -3
38 5 6
39 2 1
40 2 1
41 3 -1
42 0 0
43 1 -2
44 -1 -1
45 -1 6
46 2 -2
47 2 -6
48 0 -1
49 0 -1
50 1 1
51 1 -2
52 0 0
53 -2 0
54 1 0
55 1 3
56 1 -1
57 -3 -1
58 1 2
59 -1 0
60 1 3
61 -2 2
62 2 -4
63 2 -2
