0 -411 -473
1 -15 3
2 57 79
3 7 15
4 -18 -20
5 33 44
6 9 11
7 2 6
8 12 9
9 -3 -13
10 0 -2
11 10 5
12 -7 -4
13 -6 -9
14 -6 -9
15 1 -2
16 3 4
17 -2 4
18 -21 -25
19 18 15
20 -7 -7
21 7 4
22 -7 -4
23 1 -1
24 14 17
25 -5 -1
26 5 6
27 -5 0
28 0 4
29 0 2
30 0 -2
31 2 0
32 -4 -3
33 -9 -5
34 -1 3
35 1 -3
36 -2 0
37 5 5
38 6 3
39 3 4
40 -4 -5
41 0 1
42 2 1
43 -1 -1
44 2 -1
45 3 2
46 3 5
47 -1 -3
48 2 0
49 -1 -1
50 -1 2
51 -1 4
52 1 -1
53 0 -1
54 0 -2
55 1 -3
56 -1 2
57 1 2
58 0 -2
59 -1 -2
60 1 1
61 -1 1
62 1 -1
63 -1 -1
