0 -413 -582
1 -5 16
2 -35 -52
3 0 16
4 4 -8
5 4 -14
6 4 2
7 -5 6
8 -1 2
9 3 -10
10 3 0
11 -6 -2
12 1 -3
13 -2 -3
14 1 1
15 -2 3
16 5 11
17 -4 -9
18 -6 1
19 2 5
20 -5 -2
21 3 0
22 -2 -4
23 1 1
24 5 3
25 -2 -7
26 -2 -1
27 -1 2
28 2 1
29 0 1
30 2 -6
31 2 -3
32 5 5
33 -3 -7
34 -1 3
35 2 2
36 1 0
37 3 2
38 -1 -3
39 2 3
40 3 3
41 -2 -1
42 -1 -3
43 2 -2
44 0 -2
45 0 1
46 -1 -1
47 -4 1
48 -1 -4
49 1 4
50 -1 2
51 -2 -2
52 1 0
53 1 0
54 0 1
55 3 2
56 -1 -1
57 0 -1
58 1 1
59 -1 0
60 0 2
61 0 1
62 0 0
63 0 0
