0 -402 -545
1 0 -5
2 -23 -54
3 -2 3
4 0 -11
5 15 12
6 3 15
7 -3 3
8 4 10
9 -6 -7
10 -4 0
11 -9 -6
12 -7 -8
13 -2 4
14 2 1
15 4 1
16 2 7
17 3 -4
18 -6 -7
19 -9 -17
20 0 -1
21 0 -1
22 4 7
23 6 0
24 2 -1
25 -4 -3
26 1 3
27 4 0
28 -1 3
29 2 0
30 -5 -2
31 2 -7
32 1 -7
33 2 1
34 0 -1
35 1 3
36 0 -2
37 0 5
38 1 -1
39 0 -1
40 -1 -4
41 0 1
42 -1 0
43 0 2
44 -2 1
45 0 -1
46 1 -2
47 0 1
48 -1 0
49 0 -1
50 0 0
51 1 -1
52 1 0
53 1 1
54 1 0
55 1 -1
56 -1 -2
57 1 1
58 0 -1
59 -1 -2
60 0 -2
61 0 -1
62 0 1
63 1 0
