0 -444 -626
1 5 19
2 -17 -39
3 3 23
4 -4 -9
5 -1 -13
6 3 7
7 -3 7
8 4 11
9 -2 -9
10 1 3
11 -3 -3
12 -3 -1
13 -2 -2
14 -2 -1
15 -5 1
16 3 6
17 -2 -2
18 -8 1
19 0 5
20 0 0
21 1 2
22 -1 -3
23 -1 2
24 0 0
25 -1 -2
26 1 -1
27 -2 0
28 1 -2
29 0 -2
30 -1 0
31 -1 -2
32 -3 -2
33 -2 -2
34 2 0
35 0 -3
36 -1 -2
37 2 2
38 -1 1
39 -2 2
40 -3 2
41 3 -2
42 -1 2
43 -1 1
44 -1 1
45 0 -4
46 1 -2
47 0 1
48 1 -1
49 0 1
50 3 -3
51 -2 1
52 -2 2
53 2 0
54 0 -1
55 -1 -1
56 2 -1
57 -1 1
58 2 0
59 0 0
60 1 0
61 0 -1
62 0 -1
63 0 -1
