0 -326 -323
1 14 22
2 -65 -54
3 16 21
4 -10 -17
5 -19 -10
6 -4 -6
7 -9 -11
8 13 12
9 5 9
10 -4 -14
11 0 -3
12 9 12
13 13 12
14 -11 -12
15 -2 0
16 9 10
17 -9 -16
18 10 5
19 -6 -14
20 4 11
21 2 -4
22 5 11
23 1 0
24 -3 -7
25 1 1
26 3 2
27 -1 2
28 -2 -1
29 -1 0
30 -2 -5
31 -1 -1
32 1 4
33 3 6
34 2 -3
35 -4 -2
36 0 1
37 1 -3
38 -1 -4
39 0 2
40 -1 3
41 -2 0
42 1 1
43 1 0
44 -1 -1
45 -1 1
46 -2 -1
47 -2 -1
48 -1 2
49 1 3
50 0 -1
51 1 -3
52 1 -2
53 0 -1
54 0 2
55 0 1
56 0 3
57 1 -1
58 -1 1
59 -1 -2
60 0 0
61 1 0
62 0 0
63 0 0
