0 -51 -303
1 0 -4
2 -34 -83
3 -9 -26
4 4 15
5 -6 -14
6 4 -4
7 1 2
8 -5 -10
9 7 14
10 4 6
11 7 14
12 -7 -15
13 10 11
14 2 5
15 1 -3
16 -2 -3
17 2 1
18 2 0
19 7 9
20 0 -7
21 -3 -6
22 -1 1
23 3 2
24 -1 -7
25 -1 4
26 3 4
27 2 1
28 -1 0
29 0 -1
30 1 -3
31 -3 -4
32 0 -3
33 2 3
34 1 6
35 -1 -2
36 -2 -2
37 -2 -1
38 1 -5
39 2 6
40 0 -5
41 0 2
42 0 0
43 1 0
44 1 0
45 -1 -6
46 1 3
47 1 0
48 -1 -1
49 -1 3
50 -1 2
51 1 -1
52 -1 0
53 0 -1
54 0 0
55 -1 0
56 1 0
57 1 1
58 1 -1
59 1 1
60 0 0
61 0 0
62 0 2
63 1 0
