0 -306 -386
1 -3 -29
2 13 12
3 -6 -16
4 24 13
5 -27 -1
6 1 -2
7 -23 6
8 -4 -9
9 6 3
10 -5 0
11 -3 0
12 21 5
13 4 -9
14 -8 1
15 -2 -4
16 3 8
17 -5 4
18 3 -3
19 2 3
20 0 -2
21 -1 1
22 1 -3
23 -1 -3
24 6 -1
25 -2 0
26 -3 -1
27 0 0
28 1 3
29 1 1
30 1 0
31 3 1
32 -1 2
33 2 2
34 -3 -1
35 2 2
36 3 -1
37 2 -1
38 -1 1
39 0 -2
40 -1 -1
41 -2 -1
42 0 0
43 0 1
44 -1 1
45 1 1
46 1 0
47 2 -1
48 -2 1
49 1 0
50 -2 -1
51 0 -1
52 0 -1
53 0 -1
54 -1 0
55 0 0
56 -1 0
57 1 1
58 2 -2
59 1 0
60 -1 0
61 0 -1
62 0 0
63 -1 0
