0 -127 -342
1 -19 19
2 22 20
3 3 -4
4 10 30
5 9 -16
6 -5 -4
7 -4 -9
8 -2 -3
9 -4 -17
10 -4 -10
11 -2 1
12 -1 7
13 0 -2
14 4 3
15 -4 -9
16 2 -5
17 -2 -5
18 6 9
19 1 -4
20 4 1
21 0 1
22 -2 -1
23 -1 -3
24 -1 2
25 -1 -1
26 -1 0
27 2 1
28 -1 -2
29 -1 0
30 0 -1
31 0 9
32 2 5
33 -2 -3
34 0 3
35 -1 5
36 -1 0
37 -1 -2
38 -1 -1
39 0 6
40 -1 -1
41 0 0
42 -2 -1
43 2 0
44 0 -1
45 1 1
46 -1 -4
47 -1 -2
48 0 -5
49 -1 1
50 1 -4
51 0 1
52 1 -1
53 0 -1
54 1 1
55 1 0
56 0 1
57 0 -2
58 0 0
59 -1 0
60 -1 0
61 0 0
62 -1 0
63 1 0
