0 14 -218
1 -18 -55
2 -19 -6
3 3 4
4 12 15
5 -123 -232
6 38 47
7 -10 9
8 3 5
9 3 -2
10 1 0
11 -5 -6
12 0 9
13 -2 -1
14 13 -1
15 15 39
16 3 -8
17 1 8
18 1 -5
19 -2 0
20 0 0
21 -1 2
22 2 -2
23 0 0
24 0 0
25 -4 -6
26 3 2
27 7 20
28 -8 -1
29 2 -2
30 2 -7
31 -1 4
32 -1 -1
33 0 -1
34 1 3
35 2 2
36 0 -2
37 -1 2
38 1 -1
39 0 1
40 3 2
41 1 3
42 1 0
43 -1 -1
44 0 1
45 0 0
46 -1 1
47 0 -1
48 0 -2
49 0 0
50 1 -1
51 -1 0
52 -1 -1
53 0 0
54 0 0
55 0 0
56 -1 0
57 0 0
58 0 1
59 0 -1
60 0 -1
61 1 -1
62 -1 1
63 0 -2
