0 -459 -403
1 -5 11
2 50 50
3 15 21
4 5 8
5 -24 -24
6 1 4
7 -2 -9
8 -3 -12
9 3 5
10 7 1
11 -2 -3
12 7 1
13 -5 -3
14 3 -6
15 0 1
16 8 3
17 -3 -5
18 2 13
19 0 0
20 4 0
21 -5 1
22 2 -2
23 -9 -1
24 -2 4
25 -4 -2
26 0 0
27 -2 -1
28 1 1
29 0 1
30 3 -1
31 5 -2
32 -4 3
33 -1 0
34 1 2
35 2 -2
36 -1 1
37 1 -6
38 2 -2
39 6 -1
40 2 -2
41 0 1
42 -2 0
43 -1 1
44 1 0
45 -1 -1
46 2 -3
47 0 4
48 -5 -1
49 1 1
50 0 -2
51 2 1
52 1 4
53 0 -2
54 2 2
55 -1 -1
56 -3 1
57 2 1
58 0 -2
59 -2 0
60 1 -2
61 1 -1
62 0 -3
63 -2 1
