0 -261 -369
1 -139 -119
2 70 111
3 21 14
4 -68 -78
5 3 19
6 36 42
7 2 -7
8 50 58
9 22 49
10 13 22
11 19 33
12 -9 -16
13 36 36
14 3 2
15 -18 -15
16 6 5
17 6 3
18 4 8
19 1 4
20 0 -5
21 0 8
22 6 10
23 7 9
24 5 -2
25 -3 1
26 -12 -13
27 -9 -16
28 1 4
29 -9 -3
30 -4 2
31 -9 -18
32 5 2
33 -1 -4
34 1 0
35 -1 -5
36 -4 1
37 2 4
38 -2 2
39 -3 -6
40 1 3
41 -1 -2
42 2 1
43 -2 -2
44 1 0
45 4 1
46 -1 -1
47 -1 -2
48 2 0
49 -1 -1
50 0 -2
51 0 1
52 1 0
53 2 -1
54 1 0
55 0 3
56 0 2
57 0 6
58 -2 4
59 -1 0
60 -1 -1
61 1 0
62 0 1
63 -3 1
