0 -376 -428
1 -2 22
2 -2 -23
3 -5 1
4 5 -8
5 -3 -9
6 6 13
7 -7 -3
8 -3 -2
9 -3 1
10 -1 2
11 2 -4
12 1 7
13 -7 -6
14 5 1
15 -1 -1
16 3 3
17 0 -5
18 -6 -3
19 6 0
20 1 -5
21 0 -2
22 -3 -5
23 1 1
24 -1 1
25 -3 -1
26 0 -3
27 0 1
28 5 -1
29 -2 2
30 4 1
31 3 2
32 -3 3
33 -2 -3
34 0 2
35 1 0
36 1 1
37 3 0
38 1 -2
39 1 4
40 2 2
41 0 -3
42 -2 1
43 -5 1
44 -2 0
45 -2 1
46 1 -4
47 0 0
48 1 -2
49 -1 2
50 -3 -3
51 0 0
52 0 0
53 0 -1
54 -2 0
55 2 0
56 1 -1
57 1 0
58 1 1
59 0 -2
60 0 1
61 -1 -1
62 1 -1
63 -1 -1
