0 -384 -229
1 -15 -18
2 -11 -15
3 -17 -19
4 -6 -11
5 12 2
6 3 6
7 10 5
8 14 8
9 -1 0
10 -1 4
11 3 -2
12 11 5
13 8 6
14 -1 1
15 -2 2
16 2 1
17 -1 -1
18 -9 -6
19 1 -4
20 -5 -4
21 4 1
22 3 -1
23 -2 1
24 -2 -2
25 -1 1
26 -1 0
27 1 -1
28 1 -1
29 0 2
30 -3 -1
31 0 3
32 -1 -1
33 4 4
34 -4 0
35 1 2
36 4 0
37 -4 -4
38 3 2
39 -2 2
40 0 0
41 -1 0
42 0 0
43 0 1
44 0 -1
45 1 -1
46 3 2
47 -3 2
48 1 -3
49 -2 3
50 -2 1
51 3 3
52 0 1
53 0 1
54 1 0
55 -1 1
56 2 1
57 -1 0
58 0 0
59 1 0
60 0 2
61 2 2
62 -2 1
63 0 0
