1 -22
2 -7
3 -8
4 -8
6 -9
7 -8
8 -6
9 -6
10 -2
11 -5
12 -15
13 -12
17 -5
21 -1
28 -1
32 -7
37 -2
43 -1
50 -1
52 -1
